measure,location,sex,age,cause,year,death_rate_per_100k,Code,clean_fuel_access_pct,AveragScore,SafetySecurity,PersonelFreedom,Governance,SocialCapital,InvestmentEnvironment,EnterpriseConditions,MarketAccessInfrastructure,EconomicQuality,LivingConditions,Health,Education,NaturalEnvironment,avg_temp_1991_2020,Continent,temp_category
Deaths,Peru,Male,<1 year,Poisoning by carbon monoxide,2014,0.093531024205664,PER,73.4,,,,,,,,,,,,,,20.07,South America,Colder
Deaths,Peru,Female,<1 year,Poisoning by carbon monoxide,2014,0.0769247069242825,PER,73.4,,,,,,,,,,,,,,20.07,South America,Colder
Deaths,Jordan,Male,All ages,Poisoning by carbon monoxide,2016,0.5233530333423768,JOR,99.9,,,,,,,,,,,,,,20.05,Asia,Colder
Deaths,Jordan,Female,All ages,Poisoning by carbon monoxide,2016,0.3636089556141295,JOR,99.9,,,,,,,,,,,,,,20.05,Asia,Colder
Deaths,Jordan,Male,<1 year,Poisoning by carbon monoxide,2016,1.1033333244286203,JOR,99.9,,,,,,,,,,,,,,20.05,Asia,Colder
Deaths,Jordan,Female,<1 year,Poisoning by carbon monoxide,2016,1.0119332532761005,JOR,99.9,,,,,,,,,,,,,,20.05,Asia,Colder
Deaths,Estonia,Male,All ages,Poisoning by carbon monoxide,2016,1.4775177468119651,EST,100.0,,,,,,,,,,,,,,6.34,Europe,Colder
Deaths,Estonia,Female,All ages,Poisoning by carbon monoxide,2016,0.395695139663296,EST,100.0,,,,,,,,,,,,,,6.34,Europe,Colder
Deaths,Estonia,Male,<1 year,Poisoning by carbon monoxide,2016,0.1132278548780033,EST,100.0,,,,,,,,,,,,,,6.34,Europe,Colder
Deaths,Estonia,Female,<1 year,Poisoning by carbon monoxide,2016,0.0606784744703769,EST,100.0,,,,,,,,,,,,,,6.34,Europe,Colder
Deaths,Saint Lucia,Male,All ages,Poisoning by carbon monoxide,2015,0.2069530500753187,LCA,95.4,,,,,,,,,,,,,,27.0,North America,Warmer
Deaths,Saint Lucia,Female,All ages,Poisoning by carbon monoxide,2015,0.0526626123965291,LCA,95.4,,,,,,,,,,,,,,27.0,North America,Warmer
Deaths,Bahamas,Male,All ages,Poisoning by carbon monoxide,2013,0.1610329911394294,BHS,100.0,,,,,,,,,,,,,,25.58,North America,Warmer
Deaths,Bahamas,Female,All ages,Poisoning by carbon monoxide,2013,0.0503962848273277,BHS,100.0,,,,,,,,,,,,,,25.58,North America,Warmer
Deaths,Bahamas,Male,<1 year,Poisoning by carbon monoxide,2013,0.1238383667939387,BHS,100.0,,,,,,,,,,,,,,25.58,North America,Warmer
Deaths,Bahamas,Female,<1 year,Poisoning by carbon monoxide,2013,0.1019439154820548,BHS,100.0,,,,,,,,,,,,,,25.58,North America,Warmer
Deaths,Mali,Male,All ages,Poisoning by carbon monoxide,2015,0.055992546939942,MLI,1.0,,,,,,,,,,,,,,29.21,Africa,Warmer
Deaths,Mali,Female,All ages,Poisoning by carbon monoxide,2015,0.0001568033328584,MLI,1.0,,,,,,,,,,,,,,29.21,Africa,Warmer
Deaths,Mali,Male,<1 year,Poisoning by carbon monoxide,2015,0.0158947629064246,MLI,1.0,,,,,,,,,,,,,,29.21,Africa,Warmer
Deaths,Mali,Female,<1 year,Poisoning by carbon monoxide,2015,0.0005381929789117,MLI,1.0,,,,,,,,,,,,,,29.21,Africa,Warmer
Deaths,Mali,Male,All ages,Poisoning by carbon monoxide,2013,0.0548926623703353,MLI,0.9,,,,,,,,,,,,,,29.21,Africa,Warmer
Deaths,Mali,Female,All ages,Poisoning by carbon monoxide,2013,0.0001550295741401,MLI,0.9,,,,,,,,,,,,,,29.21,Africa,Warmer
Deaths,Mali,Male,<1 year,Poisoning by carbon monoxide,2013,0.01432306854568,MLI,0.9,,,,,,,,,,,,,,29.21,Africa,Warmer
Deaths,Mali,Female,<1 year,Poisoning by carbon monoxide,2013,0.0005341098334385,MLI,0.9,,,,,,,,,,,,,,29.21,Africa,Warmer
Deaths,San Marino,Male,All ages,Poisoning by carbon monoxide,2013,0.0070763777028348,SMR,100.0,,,,,,,,,,,,,,12.83,Europe,Colder
Deaths,San Marino,Female,All ages,Poisoning by carbon monoxide,2013,0.0067192109029346,SMR,100.0,,,,,,,,,,,,,,12.83,Europe,Colder
Deaths,San Marino,Male,<1 year,Poisoning by carbon monoxide,2013,0.0012180398353138,SMR,100.0,,,,,,,,,,,,,,12.83,Europe,Colder
Deaths,San Marino,Female,<1 year,Poisoning by carbon monoxide,2013,0.0012217516138703,SMR,100.0,,,,,,,,,,,,,,12.83,Europe,Colder
Deaths,Bahrain,Male,All ages,Poisoning by carbon monoxide,2013,0.2203802879765558,BHR,100.0,,,,,,,,,,,,,,27.69,Asia,Warmer
Deaths,Bahrain,Female,All ages,Poisoning by carbon monoxide,2013,0.0574296800813661,BHR,100.0,,,,,,,,,,,,,,27.69,Asia,Warmer
Deaths,Bahrain,Male,<1 year,Poisoning by carbon monoxide,2013,0.2505397670941452,BHR,100.0,,,,,,,,,,,,,,27.69,Asia,Warmer
Deaths,Bahrain,Female,<1 year,Poisoning by carbon monoxide,2013,0.085966862082043,BHR,100.0,,,,,,,,,,,,,,27.69,Asia,Warmer
Deaths,Denmark,Male,All ages,Poisoning by carbon monoxide,2015,0.0772222418910463,DNK,100.0,,,,,,,,,,,,,,8.9,Europe,Colder
Deaths,Denmark,Female,All ages,Poisoning by carbon monoxide,2015,0.0229081339198233,DNK,100.0,,,,,,,,,,,,,,8.9,Europe,Colder
Deaths,Denmark,Male,<1 year,Poisoning by carbon monoxide,2015,0.0127017011411396,DNK,100.0,,,,,,,,,,,,,,8.9,Europe,Colder
Deaths,Denmark,Female,<1 year,Poisoning by carbon monoxide,2015,0.003627061537791,DNK,100.0,,,,,,,,,,,,,,8.9,Europe,Colder
Deaths,China,Male,All ages,Poisoning by carbon monoxide,2015,1.2665117202178444,CHN,71.6,,,,,,,,,,,,,,7.59,Asia,Colder
Deaths,China,Female,All ages,Poisoning by carbon monoxide,2015,0.7366603885006966,CHN,71.6,,,,,,,,,,,,,,7.59,Asia,Colder
Deaths,China,Male,<1 year,Poisoning by carbon monoxide,2015,0.8841111629236332,CHN,71.6,,,,,,,,,,,,,,7.59,Asia,Colder
Deaths,China,Female,<1 year,Poisoning by carbon monoxide,2015,0.6203376399208144,CHN,71.6,,,,,,,,,,,,,,7.59,Asia,Colder
Deaths,Equatorial Guinea,Male,All ages,Poisoning by carbon monoxide,2014,0.1130907042893437,GNQ,23.9,,,,,,,,,,,,,,24.66,Africa,Warmer
Deaths,Equatorial Guinea,Female,All ages,Poisoning by carbon monoxide,2014,0.0008985378516496,GNQ,23.9,,,,,,,,,,,,,,24.66,Africa,Warmer
Deaths,Equatorial Guinea,Male,<1 year,Poisoning by carbon monoxide,2014,0.3198116645126402,GNQ,23.9,,,,,,,,,,,,,,24.66,Africa,Warmer
Deaths,Equatorial Guinea,Female,<1 year,Poisoning by carbon monoxide,2014,0.0031424011795147,GNQ,23.9,,,,,,,,,,,,,,24.66,Africa,Warmer
Deaths,Luxembourg,Male,All ages,Poisoning by carbon monoxide,2013,0.152998873154119,LUX,100.0,,,,,,,,,,,,,,10.02,Europe,Colder
Deaths,Luxembourg,Female,All ages,Poisoning by carbon monoxide,2013,0.0818102158659875,LUX,100.0,,,,,,,,,,,,,,10.02,Europe,Colder
Deaths,Luxembourg,Male,<1 year,Poisoning by carbon monoxide,2013,0.0224024369940262,LUX,100.0,,,,,,,,,,,,,,10.02,Europe,Colder
Deaths,Luxembourg,Female,<1 year,Poisoning by carbon monoxide,2013,0.0117472072010865,LUX,100.0,,,,,,,,,,,,,,10.02,Europe,Colder
Deaths,Chile,Male,All ages,Poisoning by carbon monoxide,2015,0.2958742271388859,CHL,100.0,,,,,,,,,,,,,,9.39,South America,Colder
Deaths,Chile,Female,All ages,Poisoning by carbon monoxide,2015,0.1345349786581842,CHL,100.0,,,,,,,,,,,,,,9.39,South America,Colder
Deaths,Chile,Male,<1 year,Poisoning by carbon monoxide,2015,0.2968473225489937,CHL,100.0,,,,,,,,,,,,,,9.39,South America,Colder
Deaths,Chile,Female,<1 year,Poisoning by carbon monoxide,2015,0.2524441552182447,CHL,100.0,,,,,,,,,,,,,,9.39,South America,Colder
Deaths,Kiribati,Male,All ages,Poisoning by carbon monoxide,2014,0.0555173720248569,KIR,5.5,,,,,,,,,,,,,,27.77,Oceania,Warmer
Deaths,Kiribati,Female,All ages,Poisoning by carbon monoxide,2014,0.0833269294181744,KIR,5.5,,,,,,,,,,,,,,27.77,Oceania,Warmer
Deaths,Kiribati,Male,<1 year,Poisoning by carbon monoxide,2014,0.7498518155380881,KIR,5.5,,,,,,,,,,,,,,27.77,Oceania,Warmer
Deaths,Kiribati,Female,<1 year,Poisoning by carbon monoxide,2014,0.0978974370857546,KIR,5.5,,,,,,,,,,,,,,27.77,Oceania,Warmer
Deaths,Kiribati,Male,All ages,Poisoning by carbon monoxide,2015,0.0533094456806347,KIR,6.3,,,,,,,,,,,,,,27.77,Oceania,Warmer
Deaths,Kiribati,Female,All ages,Poisoning by carbon monoxide,2015,0.0834064957285999,KIR,6.3,,,,,,,,,,,,,,27.77,Oceania,Warmer
Deaths,Kiribati,Male,<1 year,Poisoning by carbon monoxide,2015,0.7237087994653811,KIR,6.3,,,,,,,,,,,,,,27.77,Oceania,Warmer
Deaths,Kiribati,Female,<1 year,Poisoning by carbon monoxide,2015,0.0954321808834111,KIR,6.3,,,,,,,,,,,,,,27.77,Oceania,Warmer
Deaths,Sweden,Male,All ages,Poisoning by carbon monoxide,2014,0.1746049786865195,SWE,100.0,,,,,,,,,,,,,,3.23,Europe,Colder
Deaths,Sweden,Female,All ages,Poisoning by carbon monoxide,2014,0.0484606024566766,SWE,100.0,,,,,,,,,,,,,,3.23,Europe,Colder
Deaths,Sweden,Male,<1 year,Poisoning by carbon monoxide,2014,0.0218369460038115,SWE,100.0,,,,,,,,,,,,,,3.23,Europe,Colder
Deaths,Sweden,Female,<1 year,Poisoning by carbon monoxide,2014,0.0051972804784754,SWE,100.0,,,,,,,,,,,,,,3.23,Europe,Colder
Deaths,Zimbabwe,Male,All ages,Poisoning by carbon monoxide,2014,0.0781599439850477,ZWE,29.8,,,,,,,,,,,,,,21.9,Africa,Colder
Deaths,Zimbabwe,Female,All ages,Poisoning by carbon monoxide,2014,0.0005453879777537,ZWE,29.8,,,,,,,,,,,,,,21.9,Africa,Colder
Deaths,Zimbabwe,Male,<1 year,Poisoning by carbon monoxide,2014,0.5829659201509114,ZWE,29.8,,,,,,,,,,,,,,21.9,Africa,Colder
Deaths,Zimbabwe,Female,<1 year,Poisoning by carbon monoxide,2014,0.0027864487378565,ZWE,29.8,,,,,,,,,,,,,,21.9,Africa,Colder
Deaths,China,Male,All ages,Poisoning by carbon monoxide,2014,1.2561028193966906,CHN,69.0,,,,,,,,,,,,,,7.59,Asia,Colder
Deaths,China,Female,All ages,Poisoning by carbon monoxide,2014,0.7433273818089018,CHN,69.0,,,,,,,,,,,,,,7.59,Asia,Colder
Deaths,China,Male,<1 year,Poisoning by carbon monoxide,2014,1.0376118808009722,CHN,69.0,,,,,,,,,,,,,,7.59,Asia,Colder
Deaths,China,Female,<1 year,Poisoning by carbon monoxide,2014,0.7199137595669793,CHN,69.0,,,,,,,,,,,,,,7.59,Asia,Colder
Deaths,Sierra Leone,Male,All ages,Poisoning by carbon monoxide,2016,0.1129319046552375,SLE,0.6,,,,,,,,,,,,,,26.54,Africa,Warmer
Deaths,Sierra Leone,Female,All ages,Poisoning by carbon monoxide,2016,0.0003465499150172,SLE,0.6,,,,,,,,,,,,,,26.54,Africa,Warmer
Deaths,Sierra Leone,Male,<1 year,Poisoning by carbon monoxide,2016,0.0658970433395918,SLE,0.6,,,,,,,,,,,,,,26.54,Africa,Warmer
Deaths,Sierra Leone,Female,<1 year,Poisoning by carbon monoxide,2016,0.0014121342161632,SLE,0.6,,,,,,,,,,,,,,26.54,Africa,Warmer
Deaths,Uzbekistan,Male,All ages,Poisoning by carbon monoxide,2017,1.023241693423074,UZB,83.2,,,,,,,,,,,,,,13.06,Asia,Colder
Deaths,Uzbekistan,Female,All ages,Poisoning by carbon monoxide,2017,0.3779939801946975,UZB,83.2,,,,,,,,,,,,,,13.06,Asia,Colder
Deaths,Uzbekistan,Male,<1 year,Poisoning by carbon monoxide,2017,0.4428293034953809,UZB,83.2,,,,,,,,,,,,,,13.06,Asia,Colder
Deaths,Uzbekistan,Female,<1 year,Poisoning by carbon monoxide,2017,0.4653742793016285,UZB,83.2,,,,,,,,,,,,,,13.06,Asia,Colder
Deaths,Latvia,Male,All ages,Poisoning by carbon monoxide,2015,1.9510382284522407,LVA,100.0,,,,,,,,,,,,,,6.87,Europe,Colder
Deaths,Latvia,Female,All ages,Poisoning by carbon monoxide,2015,0.6337360396666223,LVA,100.0,,,,,,,,,,,,,,6.87,Europe,Colder
Deaths,Latvia,Male,<1 year,Poisoning by carbon monoxide,2015,0.1736856123989785,LVA,100.0,,,,,,,,,,,,,,6.87,Europe,Colder
Deaths,Latvia,Female,<1 year,Poisoning by carbon monoxide,2015,0.1556086195568018,LVA,100.0,,,,,,,,,,,,,,6.87,Europe,Colder
Deaths,Tonga,Male,All ages,Poisoning by carbon monoxide,2016,0.6792490081968753,TON,75.95,,,,,,,,,,,,,,25.01,Oceania,Warmer
Deaths,Tonga,Female,All ages,Poisoning by carbon monoxide,2016,0.1532684928613885,TON,75.95,,,,,,,,,,,,,,25.01,Oceania,Warmer
Deaths,Tonga,Male,<1 year,Poisoning by carbon monoxide,2016,1.222529275161063,TON,75.95,,,,,,,,,,,,,,25.01,Oceania,Warmer
Deaths,Tonga,Female,<1 year,Poisoning by carbon monoxide,2016,0.0943851268032986,TON,75.95,,,,,,,,,,,,,,25.01,Oceania,Warmer
Deaths,Mauritania,Male,All ages,Poisoning by carbon monoxide,2014,0.0856748508641037,MRT,43.8,,,,,,,,,,,,,,28.82,Africa,Warmer
Deaths,Mauritania,Female,All ages,Poisoning by carbon monoxide,2014,0.0001430215584867,MRT,43.8,,,,,,,,,,,,,,28.82,Africa,Warmer
Deaths,Mauritania,Male,<1 year,Poisoning by carbon monoxide,2014,0.0214502656589385,MRT,43.8,,,,,,,,,,,,,,28.82,Africa,Warmer
Deaths,Mauritania,Female,<1 year,Poisoning by carbon monoxide,2014,0.0004403757037273,MRT,43.8,,,,,,,,,,,,,,28.82,Africa,Warmer
Deaths,Montenegro,Male,All ages,Poisoning by carbon monoxide,2015,0.4379184660868149,MNE,61.9,,,,,,,,,,,,,,9.93,Europe,Colder
Deaths,Montenegro,Female,All ages,Poisoning by carbon monoxide,2015,0.2450161780660445,MNE,61.9,,,,,,,,,,,,,,9.93,Europe,Colder
Deaths,Montenegro,Male,<1 year,Poisoning by carbon monoxide,2015,0.2737359344245039,MNE,61.9,,,,,,,,,,,,,,9.93,Europe,Colder
Deaths,Montenegro,Female,<1 year,Poisoning by carbon monoxide,2015,0.3375735140441423,MNE,61.9,,,,,,,,,,,,,,9.93,Europe,Colder
Deaths,Tokelau,Male,All ages,Poisoning by carbon monoxide,2016,0.2094494631506749,,,,,,,,,,,,,,,,28.71,,Warmer
Deaths,Tokelau,Female,All ages,Poisoning by carbon monoxide,2016,0.0036305528963824,,,,,,,,,,,,,,,,28.71,,Warmer
Deaths,Tokelau,Male,<1 year,Poisoning by carbon monoxide,2016,0.3984568150224384,,,,,,,,,,,,,,,,28.71,,Warmer
Deaths,Tokelau,Female,<1 year,Poisoning by carbon monoxide,2016,0.0136010999323048,,,,,,,,,,,,,,,,28.71,,Warmer
Deaths,India,Male,All ages,Poisoning by carbon monoxide,2015,0.1441743016309349,IND,48.4,,,,,,,,,,,,,,24.94,Asia,Warmer
Deaths,India,Female,All ages,Poisoning by carbon monoxide,2015,0.0503882411476588,IND,48.4,,,,,,,,,,,,,,24.94,Asia,Warmer
Deaths,India,Male,<1 year,Poisoning by carbon monoxide,2015,0.1374262237962249,IND,48.4,,,,,,,,,,,,,,24.94,Asia,Warmer
Deaths,India,Female,<1 year,Poisoning by carbon monoxide,2015,0.2093598525757084,IND,48.4,,,,,,,,,,,,,,24.94,Asia,Warmer
Deaths,Turkmenistan,Male,All ages,Poisoning by carbon monoxide,2015,0.4501768445069832,TKM,99.9,,,,,,,,,,,,,,16.66,Asia,Colder
Deaths,Turkmenistan,Female,All ages,Poisoning by carbon monoxide,2015,0.2861940225613187,TKM,99.9,,,,,,,,,,,,,,16.66,Asia,Colder
Deaths,Turkmenistan,Male,<1 year,Poisoning by carbon monoxide,2015,0.3189004480399623,TKM,99.9,,,,,,,,,,,,,,16.66,Asia,Colder
Deaths,Turkmenistan,Female,<1 year,Poisoning by carbon monoxide,2015,0.5038677586142396,TKM,99.9,,,,,,,,,,,,,,16.66,Asia,Colder
Deaths,Malawi,Male,All ages,Poisoning by carbon monoxide,2015,0.2751527964333501,MWI,2.2,,,,,,,,,,,,,,22.66,Africa,Colder
Deaths,Malawi,Female,All ages,Poisoning by carbon monoxide,2015,0.0054521260392246,MWI,2.2,,,,,,,,,,,,,,22.66,Africa,Colder
Deaths,Malawi,Male,<1 year,Poisoning by carbon monoxide,2015,0.7170588837696519,MWI,2.2,,,,,,,,,,,,,,22.66,Africa,Colder
Deaths,Malawi,Female,<1 year,Poisoning by carbon monoxide,2015,0.003650760253827,MWI,2.2,,,,,,,,,,,,,,22.66,Africa,Colder
Deaths,Colombia,Male,All ages,Poisoning by carbon monoxide,2016,0.094328498119013,COL,89.2,,,,,,,,,,,,,,25.0,South America,Warmer
Deaths,Colombia,Female,All ages,Poisoning by carbon monoxide,2016,0.0307487506027729,COL,89.2,,,,,,,,,,,,,,25.0,South America,Warmer
Deaths,Colombia,Male,<1 year,Poisoning by carbon monoxide,2016,0.0783749681713715,COL,89.2,,,,,,,,,,,,,,25.0,South America,Warmer
Deaths,Colombia,Female,<1 year,Poisoning by carbon monoxide,2016,0.0485079980201574,COL,89.2,,,,,,,,,,,,,,25.0,South America,Warmer
Deaths,Bangladesh,Male,All ages,Poisoning by carbon monoxide,2015,0.8547149249920278,BGD,18.1,,,,,,,,,,,,,,25.71,Asia,Warmer
Deaths,Bangladesh,Female,All ages,Poisoning by carbon monoxide,2015,0.2039042610123562,BGD,18.1,,,,,,,,,,,,,,25.71,Asia,Warmer
Deaths,Bangladesh,Male,<1 year,Poisoning by carbon monoxide,2015,2.7767796336365507,BGD,18.1,,,,,,,,,,,,,,25.71,Asia,Warmer
Deaths,Bangladesh,Female,<1 year,Poisoning by carbon monoxide,2015,0.314270011449436,BGD,18.1,,,,,,,,,,,,,,25.71,Asia,Warmer
Deaths,Grenada,Male,All ages,Poisoning by carbon monoxide,2014,0.1059862872908115,GRD,91.0,,,,,,,,,,,,,,26.49,North America,Warmer
Deaths,Grenada,Female,All ages,Poisoning by carbon monoxide,2014,0.1657011784231406,GRD,91.0,,,,,,,,,,,,,,26.49,North America,Warmer
Deaths,Grenada,Male,<1 year,Poisoning by carbon monoxide,2014,0.0480480106965242,GRD,91.0,,,,,,,,,,,,,,26.49,North America,Warmer
Deaths,Grenada,Female,<1 year,Poisoning by carbon monoxide,2014,0.2254741265130516,GRD,91.0,,,,,,,,,,,,,,26.49,North America,Warmer
Deaths,Bangladesh,Male,All ages,Poisoning by carbon monoxide,2013,0.8363546827671406,BGD,15.5,,,,,,,,,,,,,,25.71,Asia,Warmer
Deaths,Bangladesh,Female,All ages,Poisoning by carbon monoxide,2013,0.1975916598746241,BGD,15.5,,,,,,,,,,,,,,25.71,Asia,Warmer
Deaths,Bangladesh,Male,<1 year,Poisoning by carbon monoxide,2013,2.661319637954925,BGD,15.5,,,,,,,,,,,,,,25.71,Asia,Warmer
Deaths,Bangladesh,Female,<1 year,Poisoning by carbon monoxide,2013,0.298059985195395,BGD,15.5,,,,,,,,,,,,,,25.71,Asia,Warmer
Deaths,Guyana,Male,All ages,Poisoning by carbon monoxide,2016,0.1618936537076717,GUY,100.0,,,,,,,,,,,,,,26.12,South America,Warmer
Deaths,Guyana,Female,All ages,Poisoning by carbon monoxide,2016,0.1130562777857088,GUY,100.0,,,,,,,,,,,,,,26.12,South America,Warmer
Deaths,Guyana,Male,<1 year,Poisoning by carbon monoxide,2016,0.1912507550735686,GUY,100.0,,,,,,,,,,,,,,26.12,South America,Warmer
Deaths,Guyana,Female,<1 year,Poisoning by carbon monoxide,2016,0.3656952232900209,GUY,100.0,,,,,,,,,,,,,,26.12,South America,Warmer
Deaths,Kenya,Male,All ages,Poisoning by carbon monoxide,2014,0.3993934616219947,KEN,11.2,,,,,,,,,,,,,,25.08,Africa,Warmer
Deaths,Kenya,Female,All ages,Poisoning by carbon monoxide,2014,0.0109416963768095,KEN,11.2,,,,,,,,,,,,,,25.08,Africa,Warmer
Deaths,Kenya,Male,<1 year,Poisoning by carbon monoxide,2014,0.9312664588355256,KEN,11.2,,,,,,,,,,,,,,25.08,Africa,Warmer
Deaths,Kenya,Female,<1 year,Poisoning by carbon monoxide,2014,0.0094768681872193,KEN,11.2,,,,,,,,,,,,,,25.08,Africa,Warmer
Deaths,Iraq,Male,All ages,Poisoning by carbon monoxide,2017,0.3034606591058867,IRQ,98.9,,,,,,,,,,,,,,22.95,Asia,Colder
Deaths,Iraq,Female,All ages,Poisoning by carbon monoxide,2017,0.1611439226670207,IRQ,98.9,,,,,,,,,,,,,,22.95,Asia,Colder
Deaths,Iraq,Male,<1 year,Poisoning by carbon monoxide,2017,0.3652675005085427,IRQ,98.9,,,,,,,,,,,,,,22.95,Asia,Colder
Deaths,Iraq,Female,<1 year,Poisoning by carbon monoxide,2017,0.2746086581771898,IRQ,98.9,,,,,,,,,,,,,,22.95,Asia,Colder
Deaths,Tuvalu,Male,All ages,Poisoning by carbon monoxide,2016,0.4262259108326364,TUV,69.4,,,,,,,,,,,,,,28.62,Oceania,Warmer
Deaths,Tuvalu,Female,All ages,Poisoning by carbon monoxide,2016,0.0073127808802164,TUV,69.4,,,,,,,,,,,,,,28.62,Oceania,Warmer
Deaths,Tuvalu,Male,<1 year,Poisoning by carbon monoxide,2016,0.5100964625157742,TUV,69.4,,,,,,,,,,,,,,28.62,Oceania,Warmer
Deaths,Tuvalu,Female,<1 year,Poisoning by carbon monoxide,2016,0.0173005247254305,TUV,69.4,,,,,,,,,,,,,,28.62,Oceania,Warmer
Deaths,Costa Rica,Male,All ages,Poisoning by carbon monoxide,2015,0.0544673874365984,CRI,94.3,,,,,,,,,,,,,,24.83,North America,Warmer
Deaths,Costa Rica,Female,All ages,Poisoning by carbon monoxide,2015,0.0217424759244206,CRI,94.3,,,,,,,,,,,,,,24.83,North America,Warmer
Deaths,Costa Rica,Male,<1 year,Poisoning by carbon monoxide,2015,0.0283691858139777,CRI,94.3,,,,,,,,,,,,,,24.83,North America,Warmer
Deaths,Costa Rica,Female,<1 year,Poisoning by carbon monoxide,2015,0.0180302239284469,CRI,94.3,,,,,,,,,,,,,,24.83,North America,Warmer
Deaths,Tokelau,Male,All ages,Poisoning by carbon monoxide,2017,0.2080689437281504,,,,,,,,,,,,,,,,28.71,,Warmer
Deaths,Tokelau,Female,All ages,Poisoning by carbon monoxide,2017,0.0035248953160341,,,,,,,,,,,,,,,,28.71,,Warmer
Deaths,Tokelau,Male,<1 year,Poisoning by carbon monoxide,2017,0.3969623232606153,,,,,,,,,,,,,,,,28.71,,Warmer
Deaths,Tokelau,Female,<1 year,Poisoning by carbon monoxide,2017,0.0134368364887135,,,,,,,,,,,,,,,,28.71,,Warmer
Deaths,Costa Rica,Male,All ages,Poisoning by carbon monoxide,2016,0.0525604958155842,CRI,94.7,,,,,,,,,,,,,,24.83,North America,Warmer
Deaths,Costa Rica,Female,All ages,Poisoning by carbon monoxide,2016,0.0212128065519635,CRI,94.7,,,,,,,,,,,,,,24.83,North America,Warmer
Deaths,Costa Rica,Male,<1 year,Poisoning by carbon monoxide,2016,0.0268566162425438,CRI,94.7,,,,,,,,,,,,,,24.83,North America,Warmer
Deaths,Costa Rica,Female,<1 year,Poisoning by carbon monoxide,2016,0.0170192947871494,CRI,94.7,,,,,,,,,,,,,,24.83,North America,Warmer
Deaths,Kuwait,Male,All ages,Poisoning by carbon monoxide,2016,0.4294788119075013,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Kuwait,Female,All ages,Poisoning by carbon monoxide,2016,0.2126367026387184,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Kuwait,Male,<1 year,Poisoning by carbon monoxide,2016,0.7621390919782474,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Kuwait,Female,<1 year,Poisoning by carbon monoxide,2016,0.5367360579751943,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Lithuania,Male,All ages,Poisoning by carbon monoxide,2015,4.594859304040904,LTU,100.0,,,,,,,,,,,,,,7.38,Europe,Colder
Deaths,Lithuania,Female,All ages,Poisoning by carbon monoxide,2015,1.113964936421502,LTU,100.0,,,,,,,,,,,,,,7.38,Europe,Colder
Deaths,Lithuania,Male,<1 year,Poisoning by carbon monoxide,2015,0.3079369329340126,LTU,100.0,,,,,,,,,,,,,,7.38,Europe,Colder
Deaths,Lithuania,Female,<1 year,Poisoning by carbon monoxide,2015,0.2530184538634958,LTU,100.0,,,,,,,,,,,,,,7.38,Europe,Colder
Deaths,Belgium,Male,All ages,Poisoning by carbon monoxide,2016,0.3245946863499173,BEL,100.0,,,,,,,,,,,,,,10.67,Europe,Colder
Deaths,Belgium,Female,All ages,Poisoning by carbon monoxide,2016,0.2003954577888692,BEL,100.0,,,,,,,,,,,,,,10.67,Europe,Colder
Deaths,Belgium,Male,<1 year,Poisoning by carbon monoxide,2016,0.0634986699771042,BEL,100.0,,,,,,,,,,,,,,10.67,Europe,Colder
Deaths,Belgium,Female,<1 year,Poisoning by carbon monoxide,2016,0.0430226365416367,BEL,100.0,,,,,,,,,,,,,,10.67,Europe,Colder
Deaths,Costa Rica,Male,All ages,Poisoning by carbon monoxide,2017,0.0538866100565986,CRI,95.1,,,,,,,,,,,,,,24.83,North America,Warmer
Deaths,Costa Rica,Female,All ages,Poisoning by carbon monoxide,2017,0.0222464092357389,CRI,95.1,,,,,,,,,,,,,,24.83,North America,Warmer
Deaths,Costa Rica,Male,<1 year,Poisoning by carbon monoxide,2017,0.0280090486708807,CRI,95.1,,,,,,,,,,,,,,24.83,North America,Warmer
Deaths,Costa Rica,Female,<1 year,Poisoning by carbon monoxide,2017,0.017988647731975,CRI,95.1,,,,,,,,,,,,,,24.83,North America,Warmer
Deaths,Botswana,Male,All ages,Poisoning by carbon monoxide,2014,0.1629721223478736,BWA,62.0,,,,,,,,,,,,,,22.09,Africa,Colder
Deaths,Botswana,Female,All ages,Poisoning by carbon monoxide,2014,0.0045697342543801,BWA,62.0,,,,,,,,,,,,,,22.09,Africa,Colder
Deaths,Botswana,Male,<1 year,Poisoning by carbon monoxide,2014,1.6913950839586285,BWA,62.0,,,,,,,,,,,,,,22.09,Africa,Colder
Deaths,Botswana,Female,<1 year,Poisoning by carbon monoxide,2014,0.0773632905417631,BWA,62.0,,,,,,,,,,,,,,22.09,Africa,Colder
Deaths,Kuwait,Male,All ages,Poisoning by carbon monoxide,2015,0.435615116015244,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Kuwait,Female,All ages,Poisoning by carbon monoxide,2015,0.2052262603551923,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
Deaths,Kuwait,Male,<1 year,Poisoning by carbon monoxide,2015,0.7930543534656296,KWT,100.0,,,,,,,,,,,,,,26.31,Asia,Warmer
